,meas0,meas1,meas2,meas3,meas4,meas5,meas6,meas7,meas8
1029,2816.0,1328.0,1328.0,1248.0,1328.0,1248.0,1088.0,1168.0,1328.0
1030,2560.0,1328.0,1088.0,1328.0,1248.0,1408.0,1008.0,1168.0,1328.0
1031,2736.0,1328.0,1168.0,1248.0,1328.0,1328.0,912.0,1248.0,1408.0
1032,2976.0,1408.0,1248.0,1088.0,1248.0,1408.0,912.0,1088.0,1168.0
1033,2816.0,1328.0,1168.0,1328.0,1248.0,1248.0,2064.0,1168.0,1248.0
1034,2736.0,1328.0,1168.0,1248.0,1248.0,1248.0,2400.0,1248.0,1168.0
1035,2480.0,1408.0,1248.0,1248.0,1168.0,1328.0,2736.0,1328.0,1168.0
1036,2480.0,1408.0,1168.0,1168.0,1168.0,1408.0,1488.0,1168.0,1168.0
1037,2640.0,1328.0,1248.0,1328.0,1168.0,1328.0,1248.0,1248.0,1088.0
1038,2480.0,1328.0,1168.0,1664.0,1328.0,1488.0,1088.0,1248.0,1088.0
1039,2480.0,1328.0,1168.0,1408.0,1328.0,1408.0,1088.0,1168.0,1168.0
1040,2816.0,1328.0,1248.0,1168.0,1328.0,1408.0,1088.0,1168.0,1168.0
1041,2560.0,1408.0,1248.0,1248.0,1248.0,1328.0,1088.0,1248.0,1328.0
1042,2160.0,1328.0,1328.0,1008.0,1248.0,1408.0,1008.0,1328.0,1984.0
1043,2400.0,1328.0,1744.0,1008.0,1168.0,1408.0,1088.0,1248.0,2400.0
1044,2240.0,1328.0,1168.0,1328.0,1168.0,1328.0,1168.0,1248.0,1984.0
1045,2400.0,1248.0,1168.0,1168.0,1248.0,1488.0,1088.0,1168.0,1168.0
1046,2640.0,1408.0,1088.0,1168.0,1248.0,1584.0,1008.0,1328.0,1088.0
1047,2560.0,1408.0,1248.0,1088.0,1248.0,1408.0,912.0,1248.0,1168.0
1048,2480.0,1488.0,1088.0,1168.0,1168.0,1408.0,912.0,1408.0,1248.0
1049,2736.0,1408.0,1168.0,1168.0,1248.0,1328.0,1088.0,1328.0,1168.0
1050,2400.0,1408.0,1088.0,1168.0,1328.0,1328.0,1008.0,1328.0,1248.0
1051,2480.0,1408.0,1168.0,1168.0,1248.0,1408.0,1008.0,1328.0,1328.0
1052,2560.0,1408.0,1088.0,1248.0,1328.0,1328.0,1008.0,1248.0,1408.0
1053,2480.0,1408.0,1088.0,1168.0,1408.0,1488.0,1008.0,1328.0,1328.0
1054,2480.0,1408.0,1008.0,1408.0,1248.0,1408.0,1008.0,1488.0,1488.0
1055,2560.0,1408.0,1248.0,1328.0,1168.0,1408.0,1008.0,1408.0,1248.0
1056,2400.0,1408.0,1248.0,1328.0,1328.0,1328.0,1008.0,1248.0,1088.0
1057,2640.0,1328.0,1248.0,1248.0,1168.0,1328.0,1088.0,1168.0,1088.0
1058,2480.0,1328.0,1248.0,1248.0,1088.0,1248.0,1088.0,1168.0,1248.0
1059,2400.0,1328.0,1168.0,1168.0,1168.0,1328.0,1168.0,1248.0,1168.0
1060,2640.0,1408.0,1168.0,1248.0,1248.0,1248.0,1008.0,1328.0,1008.0
1061,2480.0,1408.0,1168.0,1168.0,1248.0,1328.0,1008.0,1248.0,1168.0
1062,2400.0,1328.0,1248.0,1248.0,1248.0,1408.0,1088.0,1248.0,1248.0
1063,2640.0,1328.0,1088.0,1328.0,1328.0,1488.0,1088.0,1248.0,1168.0
1064,2560.0,1248.0,1168.0,1168.0,1328.0,1488.0,1088.0,1248.0,1168.0
1065,2480.0,1248.0,1088.0,1248.0,1248.0,1408.0,1088.0,1248.0,1088.0
1066,2640.0,1408.0,1168.0,1248.0,1168.0,1328.0,1088.0,1328.0,1088.0
1067,2640.0,1328.0,1008.0,1168.0,1248.0,1584.0,1088.0,1328.0,1168.0
1068,2560.0,1328.0,1008.0,1008.0,1328.0,1488.0,1008.0,1488.0,1248.0
1069,2816.0,1248.0,1168.0,1328.0,1328.0,1488.0,1088.0,1248.0,1168.0
1070,2736.0,1248.0,1168.0,1168.0,1248.0,1488.0,1168.0,1168.0,1088.0
1071,2480.0,1248.0,1088.0,1248.0,1328.0,1408.0,1088.0,1248.0,1168.0
1072,2736.0,1328.0,1328.0,1248.0,1248.0,1408.0,1168.0,1408.0,1008.0
1073,2480.0,1248.0,1328.0,1248.0,1248.0,1488.0,1088.0,1248.0,1008.0
1074,2480.0,1248.0,1328.0,1248.0,1248.0,1328.0,1008.0,1088.0,1008.0
1075,2480.0,1328.0,1408.0,1328.0,1248.0,1328.0,912.0,1088.0,1168.0
1076,2480.0,1168.0,1248.0,1328.0,1408.0,1488.0,1088.0,1008.0,1168.0
1077,2400.0,1408.0,1408.0,1248.0,1408.0,1488.0,1008.0,1248.0,1248.0
1078,2560.0,1328.0,1248.0,1248.0,1408.0,1328.0,1008.0,1088.0,1328.0
1079,2480.0,1328.0,1168.0,1328.0,1408.0,1328.0,832.0,1088.0,1328.0
1080,2560.0,1248.0,1168.0,1328.0,1328.0,1328.0,912.0,1248.0,1168.0
1081,2560.0,1328.0,1328.0,1328.0,1408.0,1248.0,912.0,1168.0,1168.0
1082,2480.0,1408.0,1328.0,1744.0,1328.0,1328.0,1088.0,1168.0,1248.0
1083,2640.0,1328.0,1408.0,1408.0,1248.0,1248.0,1008.0,1168.0,1248.0
1084,2640.0,1408.0,1408.0,1088.0,1248.0,1328.0,1008.0,1248.0,1328.0
1085,2480.0,1248.0,1408.0,1168.0,1248.0,1328.0,912.0,1328.0,1168.0
1086,2640.0,1248.0,1088.0,1088.0,1248.0,1248.0,912.0,1248.0,1088.0
1087,2480.0,1168.0,1088.0,1088.0,1328.0,1248.0,1008.0,1328.0,1088.0
1088,2480.0,1168.0,1088.0,1248.0,1248.0,1248.0,1008.0,1248.0,1168.0
1089,2736.0,1248.0,1328.0,1408.0,1248.0,1248.0,912.0,1248.0,1248.0
1090,2640.0,1168.0,1408.0,1488.0,1248.0,1328.0,912.0,1248.0,1328.0
1091,2480.0,1328.0,1584.0,1408.0,1328.0,1248.0,1008.0,1248.0,1168.0
1092,2640.0,1328.0,2400.0,1248.0,1328.0,1248.0,912.0,1248.0,1168.0
1093,2560.0,1408.0,2640.0,1168.0,1248.0,1248.0,912.0,1248.0,1248.0
1094,2400.0,1328.0,2640.0,1168.0,1328.0,1328.0,1328.0,1248.0,1408.0
1095,2736.0,1248.0,1584.0,1248.0,1248.0,1248.0,1328.0,1328.0,1168.0
1096,2640.0,1248.0,1248.0,1248.0,1248.0,1408.0,1088.0,1408.0,1248.0
1097,2640.0,1328.0,1328.0,1248.0,1248.0,1328.0,1008.0,1328.0,1248.0
1098,2816.0,1248.0,1408.0,1328.0,1904.0,1408.0,1008.0,1328.0,1248.0
1099,2400.0,1328.0,1168.0,1248.0,2320.0,1408.0,1008.0,1328.0,1328.0
1100,2480.0,2160.0,1168.0,1248.0,2736.0,1408.0,832.0,1248.0,1328.0
1101,2736.0,2560.0,1088.0,1248.0,2064.0,1328.0,912.0,1248.0,1168.0
1102,2480.0,2560.0,1088.0,1168.0,1408.0,1328.0,1008.0,1248.0,1248.0
1103,2480.0,1584.0,1168.0,1328.0,1248.0,1328.0,1008.0,1168.0,1088.0
1104,2640.0,1408.0,1328.0,1248.0,1328.0,1328.0,1008.0,1328.0,1168.0
1105,2400.0,1248.0,1248.0,1168.0,1328.0,1168.0,1088.0,1328.0,1168.0
1106,2560.0,1328.0,1328.0,1168.0,1328.0,1168.0,1248.0,1168.0,1088.0
1107,2480.0,1248.0,1328.0,1248.0,1328.0,1248.0,1088.0,1088.0,1088.0
1108,2480.0,1168.0,1408.0,1248.0,1248.0,1248.0,1008.0,1248.0,1168.0
1109,2560.0,1248.0,1328.0,1328.0,1168.0,1328.0,1088.0,1168.0,1168.0
1110,2560.0,1328.0,1408.0,1168.0,1248.0,1168.0,1168.0,1168.0,1168.0
1111,2560.0,1168.0,1328.0,1328.0,1168.0,1248.0,1008.0,1248.0,1328.0
1112,2736.0,1168.0,1248.0,1248.0,1248.0,1248.0,1088.0,1248.0,1328.0
1113,2736.0,1168.0,1328.0,1248.0,1248.0,1168.0,1008.0,1328.0,1328.0
1114,2736.0,1088.0,1168.0,1168.0,1248.0,1168.0,1088.0,1488.0,1328.0
1115,2896.0,1168.0,1248.0,1328.0,1328.0,1168.0,1008.0,1408.0,1168.0
1116,2560.0,1088.0,1248.0,1328.0,1248.0,1248.0,912.0,1248.0,1248.0
1117,2480.0,1328.0,1248.0,1408.0,1328.0,1328.0,912.0,1168.0,1248.0
1118,2736.0,1328.0,1248.0,1168.0,1248.0,1168.0,1008.0,1248.0,1168.0
1119,2400.0,1328.0,1168.0,1168.0,1248.0,1248.0,912.0,1248.0,1248.0
1120,2400.0,1328.0,1248.0,1328.0,1248.0,1168.0,1088.0,1328.0,1168.0
1121,2640.0,1248.0,1248.0,1248.0,1248.0,1408.0,1008.0,1248.0,1088.0
1122,2560.0,1248.0,1328.0,1168.0,1328.0,1408.0,912.0,1168.0,1248.0
1123,2400.0,1168.0,1248.0,1088.0,1328.0,1408.0,1008.0,1168.0,1328.0
1124,2480.0,1168.0,1168.0,1248.0,1248.0,1248.0,912.0,1248.0,1248.0
1125,2320.0,1168.0,1248.0,1248.0,1248.0,1248.0,1088.0,1248.0,1248.0
1126,2480.0,1168.0,1328.0,1408.0,1168.0,1248.0,1008.0,1248.0,1088.0
1127,2560.0,1328.0,1248.0,1328.0,1168.0,1328.0,832.0,1248.0,1168.0
1128,2320.0,1328.0,1168.0,1248.0,1168.0,1248.0,912.0,1168.0,1008.0
1129,2400.0,1328.0,1248.0,1088.0,1248.0,1328.0,1008.0,1168.0,1168.0
1130,2736.0,1328.0,1408.0,1248.0,1248.0,1248.0,1088.0,1168.0,1168.0
1131,2640.0,1408.0,1248.0,1824.0,1328.0,1328.0,1088.0,1168.0,1168.0
1132,2560.0,1328.0,1328.0,2560.0,1328.0,1408.0,752.0,1248.0,1168.0
1133,2560.0,1328.0,1408.0,2896.0,1328.0,1328.0,832.0,1248.0,1168.0
1134,2480.0,1168.0,1248.0,2560.0,1248.0,1248.0,832.0,1168.0,1088.0
1135,2560.0,1248.0,1248.0,1584.0,1408.0,1168.0,912.0,1248.0,1168.0
1136,2560.0,1328.0,1168.0,1328.0,1248.0,1168.0,1008.0,1248.0,1248.0
1137,2640.0,1248.0,1168.0,1328.0,1328.0,1168.0,1088.0,1328.0,1168.0
1138,2896.0,1328.0,1168.0,1248.0,1248.0,1168.0,1488.0,1408.0,1088.0
1139,2736.0,1248.0,1168.0,1328.0,1248.0,1248.0,1088.0,1328.0,1168.0
1140,2560.0,1248.0,1248.0,1168.0,1168.0,1328.0,1008.0,1328.0,1328.0
1141,2736.0,1248.0,1248.0,1088.0,1328.0,1248.0,1008.0,1328.0,1168.0
1142,2560.0,1328.0,1088.0,1168.0,1328.0,1328.0,1008.0,1248.0,1168.0
1143,2640.0,1328.0,1168.0,1168.0,1248.0,1328.0,1088.0,1248.0,1088.0
1144,2736.0,1248.0,1088.0,1168.0,1168.0,1248.0,1088.0,1248.0,1088.0
1145,2400.0,1248.0,912.0,1248.0,1328.0,1248.0,1088.0,1328.0,1168.0
1146,2400.0,1248.0,912.0,1168.0,1248.0,1168.0,1008.0,1088.0,1248.0
1147,2640.0,1408.0,1168.0,1248.0,1328.0,1248.0,1008.0,1248.0,1168.0
1148,2400.0,1328.0,1168.0,1328.0,1248.0,1328.0,1168.0,1168.0,1248.0
1149,2480.0,1248.0,1248.0,1408.0,1328.0,1248.0,1008.0,1088.0,1168.0
1150,2640.0,1168.0,1168.0,1328.0,1408.0,1984.0,1088.0,1248.0,1008.0
1151,2480.0,1328.0,1168.0,1168.0,1248.0,2480.0,1088.0,1408.0,1008.0
1152,2480.0,1328.0,912.0,1328.0,1248.0,2400.0,1088.0,1328.0,1008.0
1153,2560.0,1408.0,1088.0,1168.0,1168.0,1488.0,912.0,1168.0,1248.0
1154,2240.0,1168.0,1408.0,1088.0,1248.0,1328.0,912.0,1248.0,1328.0
1155,2480.0,1248.0,1328.0,1168.0,1248.0,1248.0,912.0,1328.0,1248.0
1156,2560.0,1328.0,1088.0,1168.0,1248.0,1248.0,1008.0,1168.0,1248.0
1157,2480.0,1328.0,1168.0,1168.0,1248.0,1328.0,912.0,1168.0,1168.0
1158,2560.0,1248.0,1168.0,1248.0,1248.0,1328.0,1088.0,1248.0,1248.0
1159,2480.0,1328.0,1328.0,1168.0,1328.0,1248.0,1168.0,1248.0,1248.0
1160,2480.0,1328.0,1248.0,1168.0,1328.0,1248.0,1088.0,1168.0,1248.0
1161,2400.0,1248.0,1168.0,1248.0,1248.0,1328.0,1088.0,1328.0,1248.0
1162,2640.0,1328.0,1088.0,1328.0,1408.0,1328.0,912.0,2064.0,1168.0
1163,2640.0,1248.0,1008.0,1248.0,1408.0,1248.0,912.0,2480.0,1248.0
1164,2736.0,1248.0,1008.0,1248.0,1328.0,1408.0,912.0,2560.0,1328.0
1165,2560.0,1328.0,1248.0,1168.0,1088.0,1408.0,1008.0,1584.0,1248.0
1166,2560.0,1408.0,1168.0,1328.0,1248.0,1408.0,1088.0,1328.0,1168.0
1167,2560.0,1408.0,1008.0,1328.0,1248.0,1408.0,1168.0,1168.0,1248.0
1168,2320.0,1328.0,1248.0,1248.0,1248.0,1328.0,1008.0,1328.0,1248.0
1169,2400.0,1168.0,1088.0,1088.0,1168.0,1088.0,1008.0,1248.0,1168.0
1170,2640.0,1328.0,1168.0,1248.0,1248.0,1088.0,1008.0,1168.0,1168.0
1171,2560.0,1488.0,1088.0,1248.0,1328.0,1248.0,1008.0,1328.0,1088.0
1172,2640.0,1408.0,1168.0,1168.0,1328.0,1168.0,1088.0,1168.0,1248.0
1173,2736.0,1328.0,1088.0,1248.0,1408.0,1248.0,1088.0,1328.0,1088.0
1174,2480.0,1328.0,1088.0,1488.0,1408.0,1168.0,1168.0,1248.0,1008.0
1175,2480.0,1408.0,1088.0,1328.0,1248.0,1248.0,1168.0,1328.0,1168.0
1176,2736.0,1328.0,1168.0,1328.0,1248.0,1248.0,1088.0,1328.0,1248.0
1177,2480.0,1328.0,1248.0,1248.0,1328.0,1248.0,832.0,1248.0,1248.0
1178,2560.0,1408.0,1248.0,1168.0,1488.0,1328.0,912.0,1248.0,1168.0
1179,2816.0,1328.0,1328.0,1328.0,1408.0,1328.0,1088.0,1248.0,1248.0
1180,2560.0,1328.0,1168.0,1168.0,1408.0,1088.0,1168.0,1168.0,1248.0
1181,2560.0,1248.0,1248.0,1248.0,1408.0,1168.0,1168.0,1248.0,1248.0
1182,2640.0,1248.0,1248.0,1248.0,1408.0,1168.0,1008.0,1168.0,1088.0
1183,2560.0,1248.0,1168.0,1088.0,1328.0,1248.0,1088.0,1088.0,1168.0
1184,2560.0,1328.0,1168.0,1168.0,1408.0,1248.0,1008.0,1248.0,1008.0
1185,2640.0,1328.0,1168.0,1408.0,1408.0,1328.0,912.0,1168.0,1168.0
1186,3056.0,1328.0,1088.0,1168.0,1328.0,1328.0,1168.0,1168.0,1168.0
1187,4368.0,1328.0,1248.0,1088.0,1248.0,1408.0,1088.0,1328.0,1088.0
1188,4704.0,1248.0,1168.0,1168.0,1248.0,1168.0,1488.0,1248.0,1088.0
1189,4464.0,1328.0,1168.0,1248.0,1408.0,1168.0,2400.0,1168.0,1168.0
1190,4048.0,1328.0,1088.0,1168.0,1408.0,1248.0,2640.0,1168.0,1088.0
1191,4048.0,1328.0,1008.0,1248.0,1248.0,1168.0,2480.0,1248.0,1168.0
1192,3968.0,1408.0,912.0,1328.0,1168.0,1248.0,1408.0,1328.0,1248.0
1193,4128.0,1488.0,1008.0,1248.0,1328.0,1168.0,1008.0,1408.0,1248.0
1194,4784.0,1488.0,912.0,1488.0,1408.0,1248.0,1008.0,1328.0,1248.0
1195,6272.0,1408.0,1088.0,1408.0,1328.0,1248.0,1008.0,1328.0,1328.0
1196,3712.0,1408.0,1248.0,1168.0,1328.0,1328.0,1088.0,1408.0,1168.0
1197,3216.0,1408.0,1168.0,1168.0,1248.0,1328.0,1008.0,1248.0,1488.0
1198,3136.0,1408.0,1168.0,1168.0,1248.0,1168.0,1008.0,1328.0,2160.0
1199,3136.0,1408.0,1664.0,1088.0,1168.0,1088.0,1088.0,1328.0,2560.0
1200,3056.0,1328.0,1408.0,1168.0,1328.0,1248.0,1168.0,1328.0,1664.0
1201,3216.0,1408.0,1248.0,1248.0,1328.0,1248.0,1168.0,1328.0,1168.0
1202,3216.0,1248.0,1248.0,1328.0,1328.0,1248.0,1008.0,1328.0,1088.0
1203,2736.0,1328.0,1328.0,1248.0,1328.0,1088.0,1168.0,1248.0,1168.0
1204,2560.0,1248.0,1168.0,1328.0,1408.0,1168.0,1168.0,1088.0,1168.0
1205,2736.0,1408.0,1088.0,1088.0,1408.0,1168.0,1248.0,1088.0,1088.0
1206,2736.0,1408.0,1248.0,1168.0,1328.0,1248.0,1168.0,1168.0,1168.0
1207,2640.0,1248.0,1248.0,1168.0,1328.0,1248.0,1008.0,1088.0,1168.0
1208,2816.0,1328.0,1328.0,1248.0,1328.0,1248.0,1008.0,1248.0,1248.0
1209,2816.0,1408.0,1328.0,1088.0,1744.0,1168.0,1168.0,1248.0,1248.0
1210,2816.0,1328.0,1168.0,1088.0,1584.0,1248.0,1088.0,1328.0,1248.0
1211,2736.0,1328.0,1008.0,1088.0,1328.0,1088.0,1088.0,1168.0,1168.0
1212,2816.0,1328.0,1248.0,1168.0,1328.0,1168.0,1088.0,1008.0,1248.0
1213,2736.0,1328.0,1248.0,1328.0,1328.0,1248.0,1088.0,1088.0,912.0
1214,2736.0,1248.0,1168.0,1248.0,1408.0,1248.0,1008.0,1168.0,1088.0
1215,2816.0,1248.0,1248.0,1328.0,1408.0,1248.0,832.0,1328.0,1168.0
1216,2640.0,1168.0,1248.0,1168.0,1408.0,1248.0,912.0,1248.0,1248.0
1217,2560.0,1328.0,1168.0,1088.0,1408.0,1408.0,1008.0,1248.0,1248.0
1218,2736.0,1248.0,1088.0,1248.0,1408.0,1328.0,1008.0,1168.0,1328.0
1219,2976.0,1328.0,1088.0,1408.0,1328.0,1248.0,912.0,1168.0,1088.0
1220,3888.0,1248.0,1088.0,1248.0,1328.0,1088.0,1008.0,1248.0,1168.0
1221,4784.0,1328.0,832.0,1168.0,1408.0,1168.0,1008.0,1168.0,1088.0
1222,5040.0,1328.0,1008.0,1168.0,1328.0,1248.0,1008.0,1168.0,1168.0
1223,6016.0,1328.0,1168.0,1008.0,1328.0,1328.0,1088.0,1248.0,1008.0
1224,6928.0,1168.0,1168.0,1088.0,1408.0,1248.0,1088.0,1408.0,1008.0
1225,7168.0,1168.0,1008.0,1168.0,1328.0,1168.0,912.0,1328.0,1168.0
1226,7168.0,1328.0,912.0,1088.0,1488.0,1248.0,1008.0,1408.0,1248.0
1227,7088.0,1328.0,1168.0,1088.0,1408.0,1248.0,832.0,1328.0,1168.0
1228,6848.0,1328.0,1168.0,1248.0,1328.0,1248.0,912.0,1328.0,1248.0
1229,6768.0,1248.0,1088.0,1328.0,1328.0,1328.0,1008.0,1248.0,1248.0
1230,6848.0,1408.0,1008.0,1328.0,1328.0,1328.0,1008.0,1248.0,1088.0
1231,6768.0,1328.0,1088.0,1248.0,1248.0,1248.0,1008.0,1168.0,1088.0
1232,6848.0,1248.0,1168.0,1248.0,1168.0,1328.0,1168.0,1248.0,1088.0
1233,7008.0,1168.0,1088.0,1248.0,1168.0,1248.0,1088.0,1248.0,1248.0
1234,7008.0,1168.0,1168.0,1248.0,1248.0,1248.0,1008.0,1328.0,1168.0
1235,7008.0,1168.0,1248.0,1248.0,1248.0,1328.0,1008.0,1248.0,1168.0
1236,6592.0,1088.0,1248.0,1168.0,1248.0,1328.0,1008.0,1248.0,1008.0
1237,4624.0,1168.0,1248.0,1168.0,1248.0,1328.0,1088.0,1328.0,912.0
1238,3968.0,1328.0,1168.0,1328.0,1328.0,1248.0,1008.0,1408.0,912.0
1239,3216.0,1168.0,1168.0,1824.0,1328.0,1248.0,1088.0,1168.0,1088.0
1240,2816.0,1328.0,1168.0,1408.0,1248.0,1248.0,1008.0,1088.0,1088.0
1241,2736.0,1248.0,1248.0,1168.0,1248.0,1088.0,1088.0,1168.0,1328.0
1242,2736.0,1168.0,1248.0,1248.0,1328.0,1168.0,1008.0,1248.0,1168.0
1243,2736.0,1168.0,1248.0,1168.0,1328.0,1408.0,1168.0,1248.0,1248.0
1244,2640.0,1328.0,1248.0,1248.0,1328.0,1248.0,1088.0,1248.0,1168.0
1245,2640.0,1248.0,1168.0,1248.0,1408.0,1248.0,1088.0,1248.0,1168.0
1246,2736.0,1168.0,1008.0,1248.0,1408.0,1248.0,1008.0,1328.0,1168.0
1247,2640.0,1328.0,1824.0,1408.0,1328.0,1248.0,1008.0,1168.0,1248.0
1248,2560.0,1328.0,2320.0,1328.0,1248.0,1248.0,1088.0,1248.0,1248.0
1249,2480.0,1248.0,2816.0,1168.0,1328.0,1168.0,1008.0,1168.0,1248.0
1250,2640.0,1248.0,2160.0,1248.0,1248.0,1168.0,1248.0,1248.0,1248.0
1251,2560.0,1168.0,1408.0,1328.0,1248.0,1248.0,1488.0,1248.0,1248.0
1252,2640.0,1168.0,1248.0,1328.0,1328.0,1168.0,1168.0,1168.0,1168.0
1253,2640.0,1168.0,1168.0,1248.0,1328.0,1248.0,1008.0,1248.0,1088.0
1254,2640.0,1328.0,1328.0,1088.0,2064.0,1168.0,1088.0,1408.0,1168.0
1255,2560.0,1664.0,1168.0,1168.0,2480.0,1168.0,1008.0,1408.0,1248.0
1256,2560.0,2240.0,1248.0,1168.0,2896.0,1168.0,1088.0,1328.0,1248.0
1257,2560.0,2816.0,1168.0,1248.0,1744.0,1168.0,1168.0,1248.0,1168.0
1258,2480.0,1984.0,1168.0,1328.0,1328.0,1248.0,1088.0,1248.0,1168.0
1259,2560.0,1408.0,1088.0,1408.0,1248.0,1168.0,1008.0,1328.0,1248.0
1260,2640.0,1328.0,1248.0,1248.0,1088.0,1248.0,1008.0,1168.0,1168.0
1261,2640.0,1408.0,1168.0,1168.0,1088.0,1328.0,1088.0,1168.0,1168.0
1262,2896.0,1328.0,1248.0,1168.0,1168.0,1328.0,1008.0,1328.0,1088.0
1263,3216.0,1408.0,1328.0,1248.0,1248.0,1328.0,1008.0,1248.0,1088.0
1264,3792.0,1248.0,1248.0,1248.0,1248.0,1408.0,1008.0,1248.0,1088.0
1265,5200.0,1328.0,1168.0,1248.0,1328.0,1248.0,912.0,1328.0,912.0
1266,7008.0,1328.0,1088.0,1248.0,1248.0,1328.0,912.0,1168.0,1008.0
1267,4704.0,1408.0,1168.0,1248.0,1328.0,1248.0,832.0,1248.0,1088.0
1268,3312.0,1328.0,1008.0,1168.0,1248.0,1328.0,912.0,1408.0,1088.0
1269,3056.0,1248.0,1248.0,1328.0,1248.0,1168.0,912.0,1488.0,1088.0
1270,2816.0,1328.0,1168.0,1328.0,1168.0,1088.0,912.0,1248.0,1248.0
1271,2816.0,1408.0,1168.0,1328.0,1328.0,1088.0,912.0,1328.0,1168.0
1272,2896.0,1168.0,1168.0,1408.0,1248.0,1248.0,912.0,1328.0,1168.0
1273,3056.0,1248.0,1248.0,1168.0,1168.0,1088.0,912.0,1328.0,1168.0
1274,2976.0,1248.0,1408.0,1248.0,1168.0,1168.0,1008.0,1168.0,1328.0
1275,3136.0,1408.0,1248.0,1168.0,1328.0,1168.0,1248.0,1088.0,1248.0
1276,3056.0,1328.0,1248.0,1088.0,1328.0,1248.0,1088.0,1248.0,1248.0
1277,3136.0,1408.0,1088.0,1008.0,1328.0,1248.0,1088.0,1248.0,1088.0
1278,3216.0,1328.0,1168.0,1088.0,1408.0,1248.0,1168.0,1408.0,1008.0
1279,3136.0,1408.0,1088.0,1088.0,1168.0,1248.0,1088.0,1488.0,1088.0
1280,3136.0,1408.0,1088.0,1168.0,1328.0,1248.0,1008.0,1488.0,1168.0
1281,4128.0,1408.0,912.0,1168.0,1248.0,1328.0,1088.0,1328.0,1168.0
1282,5120.0,1408.0,1088.0,1248.0,1328.0,1408.0,1008.0,1328.0,1328.0
1283,5360.0,1408.0,1168.0,1248.0,1168.0,1328.0,1088.0,1408.0,1248.0
1284,6272.0,1408.0,1168.0,1248.0,1328.0,1328.0,1008.0,1408.0,1248.0
1285,7168.0,1328.0,1168.0,1408.0,1168.0,1248.0,912.0,1488.0,1088.0
1286,7504.0,1328.0,1248.0,1248.0,1088.0,1168.0,912.0,1328.0,1008.0
1287,7424.0,1248.0,1168.0,2240.0,1008.0,1248.0,832.0,1328.0,1168.0
1288,7504.0,1408.0,1248.0,2640.0,1088.0,1168.0,1008.0,1168.0,1248.0
1289,7264.0,1328.0,1328.0,2976.0,1088.0,1248.0,1008.0,1248.0,1168.0
1290,7424.0,1328.0,1328.0,1904.0,1168.0,1248.0,1088.0,1168.0,1168.0
1291,7424.0,1328.0,1328.0,1488.0,1248.0,1248.0,1088.0,1168.0,1248.0
1292,7504.0,1408.0,1408.0,1328.0,1248.0,1088.0,1008.0,1248.0,1248.0
1293,7424.0,1328.0,1408.0,1328.0,1168.0,1248.0,1168.0,1248.0,1168.0
1294,7264.0,1328.0,1328.0,1248.0,1248.0,1408.0,1088.0,1328.0,1088.0
1295,7424.0,1328.0,1328.0,1248.0,1168.0,1408.0,1328.0,1248.0,1088.0
1296,7264.0,1328.0,1328.0,1328.0,1168.0,1408.0,1328.0,1248.0,1088.0
1297,7344.0,1488.0,1328.0,1328.0,1168.0,1328.0,912.0,1168.0,1088.0
1298,7168.0,1584.0,1328.0,1168.0,1248.0,1248.0,912.0,1248.0,1008.0
1299,5280.0,1488.0,1168.0,1168.0,1168.0,1248.0,912.0,1328.0,1168.0
1300,4368.0,1488.0,1168.0,1328.0,1328.0,1328.0,1008.0,1328.0,912.0
1301,4368.0,1408.0,1248.0,1408.0,1408.0,1248.0,1008.0,1328.0,1008.0
1302,3968.0,1488.0,1328.0,1408.0,1408.0,1168.0,1248.0,1328.0,1008.0
1303,2640.0,1408.0,1328.0,1248.0,1408.0,1168.0,1248.0,1328.0,1168.0
1304,1744.0,1328.0,1328.0,1248.0,1408.0,1248.0,1168.0,1248.0,1008.0
1305,1904.0,1328.0,1168.0,1168.0,1248.0,1584.0,1088.0,1328.0,1168.0
1306,1584.0,1248.0,1088.0,1248.0,1168.0,2064.0,1168.0,1408.0,1088.0
1307,1824.0,1248.0,1248.0,1168.0,1248.0,2560.0,1168.0,1328.0,1088.0
1308,1584.0,1408.0,1248.0,1168.0,1248.0,1904.0,1088.0,1408.0,1008.0
1309,1664.0,1408.0,1088.0,1248.0,1248.0,1328.0,1168.0,1408.0,1088.0
1310,1744.0,1488.0,1328.0,1168.0,1168.0,1248.0,1088.0,1328.0,1088.0
1311,1584.0,1328.0,1488.0,1088.0,1248.0,1248.0,1088.0,1328.0,1248.0
1312,1584.0,1408.0,1408.0,1168.0,1248.0,1328.0,1008.0,1328.0,1088.0
1313,1328.0,1408.0,1168.0,1328.0,1328.0,1168.0,1088.0,1248.0,1328.0
1314,1824.0,1408.0,1168.0,1488.0,1328.0,1248.0,1008.0,1248.0,1248.0
1315,1664.0,1328.0,1088.0,1408.0,1328.0,1328.0,1008.0,1168.0,1248.0
1316,1824.0,1168.0,1168.0,1248.0,1248.0,1328.0,1088.0,1248.0,1168.0
1317,1824.0,1168.0,1008.0,1248.0,1408.0,1248.0,1008.0,1744.0,1088.0
1318,1488.0,1248.0,1088.0,1328.0,1248.0,1328.0,912.0,2160.0,1168.0
1319,1584.0,1408.0,1168.0,1408.0,1168.0,1168.0,1008.0,2640.0,1088.0
1320,1408.0,1408.0,1168.0,1328.0,1088.0,1168.0,1008.0,2320.0,1168.0
